CustomerID,Total_Spend,Orders,Quantity,Last_Date,Recency,Avg_Basket,Cluster,Anomaly
15429.0,397.35,2,380,25-09-2011 13:42,74,190.0,0,1
15432.0,171.19,1,65,16-11-2011 16:30,22,65.0,0,1
15433.0,533.3,2,534,17-03-2011 14:12,266,267.0,1,1
15434.0,1041.48,5,647,24-08-2011 16:24,106,129.4,0,1
15435.0,149.29,1,54,17-11-2011 16:39,21,54.0,0,1
15436.0,1067.75,3,574,27-11-2011 16:05,11,191.33333333333334,0,1
15437.0,200.16,1,79,22-03-2011 13:11,261,79.0,1,1
15438.0,156.57999999999998,1,59,31-07-2011 14:19,130,59.0,0,1
15440.0,383.68,3,197,26-07-2011 14:27,135,65.66666666666667,0,1
15442.0,594.0,1,120,05-04-2011 12:24,248,120.0,1,1
15443.0,3213.59,7,1639,27-11-2011 12:29,12,234.14285714285714,0,1
15444.0,1411.21,2,759,30-11-2011 17:37,8,379.5,0,1
15445.0,113.5,1,58,20-03-2011 15:06,263,58.0,1,1
15447.0,155.17,1,85,13-01-2011 11:26,330,85.0,1,1
15448.0,494.64,1,232,31-01-2011 10:42,312,232.0,1,1
15449.0,974.52,3,812,23-03-2011 10:43,261,270.6666666666667,1,1
15450.0,429.84,1,376,09-11-2011 17:11,29,376.0,0,1
15452.0,528.48,3,280,29-09-2011 14:08,70,93.33333333333333,0,1
15453.0,1371.77,7,837,31-07-2011 13:07,130,119.57142857142857,0,1
15454.0,179.1,1,86,12-12-2010 14:21,361,86.0,1,1
15456.0,434.59000000000003,3,633,15-12-2010 15:34,358,211.0,1,1
15457.0,237.07,1,132,22-03-2011 15:31,261,132.0,1,1
15458.0,161.64,1,156,14-11-2011 13:08,24,156.0,0,1
15460.0,214.26,1,107,20-12-2010 16:08,353,107.0,1,1
15462.0,234.6,3,172,19-07-2011 11:56,143,57.333333333333336,0,1
15463.0,126.14,1,106,10-11-2011 12:57,28,106.0,0,1
15464.0,1044.65,1,348,05-01-2011 15:56,337,348.0,1,1
15465.0,7354.62,18,1257,27-03-2011 10:18,257,69.83333333333333,1,1
15466.0,334.53,1,246,15-09-2011 14:08,84,246.0,0,1
15467.0,524.88,3,310,30-11-2011 14:17,8,103.33333333333333,0,1
15468.0,467.51,2,155,19-10-2011 13:49,50,77.5,0,1
15469.0,538.55,2,153,20-10-2011 16:21,49,76.5,0,1
15471.0,454.48,1,256,07-12-2011 14:12,1,256.0,0,1
15472.0,371.56,1,251,18-08-2011 15:17,112,251.0,0,1
15473.0,1771.2,7,672,25-11-2011 15:15,13,96.0,0,1
15475.0,454.10999999999996,1,319,23-09-2011 15:20,76,319.0,0,1
15478.0,1399.92,2,575,30-10-2011 14:19,39,287.5,0,1
15482.0,10879.76,12,5004,27-06-2011 10:29,165,417.0,0,1
15483.0,225.26,4,291,18-03-2011 12:26,266,72.75,1,1
15484.0,3590.41,4,3150,22-09-2011 13:31,77,787.5,0,1
15485.0,2564.5,3,1281,09-11-2011 14:31,29,427.0,0,1
15488.0,91.32000000000001,1,73,08-09-2011 10:11,92,73.0,0,1
15489.0,1134.28,3,608,17-11-2011 08:53,22,202.66666666666666,0,1
15491.0,3100.09,6,1646,31-08-2011 10:30,100,274.3333333333333,0,1
15492.0,659.4599999999999,2,483,26-09-2011 14:02,73,241.5,0,1
15493.0,1953.41,5,551,14-03-2011 11:44,270,110.2,1,1
15494.0,1280.58,2,1139,18-11-2011 14:51,20,569.5,0,1
15497.0,1262.2,2,624,24-01-2011 10:01,319,312.0,1,1
15498.0,13316.4,27,6105,27-10-2011 16:22,42,226.11111111111111,0,-1
15500.0,1131.56,4,572,21-11-2011 08:40,18,143.0,0,1
15502.0,10384.93,12,4236,24-11-2011 12:48,15,353.0,0,1
15503.0,141.04,1,70,12-12-2010 10:57,362,70.0,1,1
15504.0,52.83,1,33,19-09-2011 13:45,80,33.0,0,1
15505.0,3610.96,5,2390,18-10-2011 07:56,52,478.0,0,1
15506.0,972.08,3,842,25-10-2011 12:00,45,280.6666666666667,0,1
15507.0,475.86,1,160,21-06-2011 11:19,171,160.0,1,1
15508.0,1000.27,6,440,28-04-2011 13:31,224,73.33333333333333,1,1
15510.0,250.0,1,2,13-01-2011 12:10,330,2.0,1,1
15511.0,900.53,5,269,28-11-2011 09:43,11,53.8,0,1
15512.0,121.0,2,68,15-12-2010 12:01,359,34.0,1,1
15513.0,14758.220000000001,19,5709,30-10-2011 10:29,40,300.4736842105263,0,-1
15514.0,4023.7200000000003,11,2098,28-04-2011 12:06,225,190.72727272727272,1,1
15516.0,62.43,3,27,26-10-2011 10:51,44,9.0,0,1
15517.0,267.03,1,293,20-04-2011 14:02,232,293.0,1,1
15518.0,1921.55,8,1263,28-07-2011 19:34,133,157.875,0,1
15520.0,343.5,1,314,08-12-2011 10:58,1,314.0,0,1
15521.0,3000.2,8,1836,30-10-2011 13:42,39,229.5,0,1
15522.0,397.99,2,572,13-09-2011 12:26,87,286.0,0,1
15523.0,412.01000000000005,1,132,16-09-2011 16:29,83,132.0,0,1
15524.0,440.0,1,4,15-11-2011 12:09,24,4.0,0,1
15525.0,734.37,3,387,22-11-2011 12:07,17,129.0,0,1
15526.0,148.44,2,24,06-11-2011 15:04,32,12.0,0,1
15527.0,2428.53,8,991,28-01-2011 12:07,315,123.875,1,1
15528.0,229.33,1,123,30-03-2011 16:14,253,123.0,1,1
15529.0,3962.6,11,3455,25-03-2011 10:52,259,314.09090909090907,1,1
15530.0,1497.31,4,938,23-06-2011 17:20,168,234.5,1,1
15531.0,1972.39,2,1085,09-11-2011 17:47,29,542.5,0,1
15532.0,1564.73,4,515,31-07-2011 13:13,130,128.75,0,1
15533.0,807.57,3,289,20-11-2011 15:35,18,96.33333333333333,0,1
15535.0,502.9,4,135,19-06-2011 16:02,172,33.75,1,1
15537.0,110.92,1,29,29-06-2011 13:10,162,29.0,1,1
15539.0,538.46,1,410,02-12-2011 13:36,6,410.0,0,1
15540.0,213.3,1,200,28-11-2011 13:51,10,200.0,0,1
15541.0,85.13000000000001,1,49,17-08-2011 14:58,113,49.0,0,1
15543.0,127.86,1,86,24-02-2011 15:26,287,86.0,1,1
15544.0,3546.71,9,3109,30-11-2011 16:43,8,345.44444444444446,0,1
15545.0,288.96999999999997,2,162,16-10-2011 13:24,53,81.0,0,1
15547.0,4910.6,14,3999,30-10-2011 15:19,39,285.64285714285717,0,1
15549.0,1681.46,3,694,27-01-2011 15:38,315,231.33333333333334,1,1
15550.0,575.63,4,295,25-08-2011 15:18,105,73.75,0,1
15551.0,436.06,1,218,03-11-2011 12:37,36,218.0,0,1
15552.0,90.12,1,60,06-05-2011 14:47,216,60.0,1,1
15553.0,428.93,1,449,10-10-2011 14:02,59,449.0,0,1
15554.0,217.2,1,74,07-03-2011 09:00,277,74.0,1,1
15555.0,4794.86,16,4427,28-08-2011 12:16,103,276.6875,0,1
15556.0,279.77,1,236,15-11-2011 16:08,23,236.0,0,1
15557.0,468.91,1,213,11-11-2011 12:46,28,213.0,0,1
15561.0,800.59,4,267,28-11-2011 11:07,11,66.75,0,1
15562.0,134.55,1,39,23-12-2010 09:55,351,39.0,1,1
15563.0,1400.44,4,1501,23-05-2011 11:44,200,375.25,1,1
15565.0,173.16,2,60,30-09-2011 10:44,70,30.0,0,1
15567.0,186.01,1,223,21-11-2011 10:48,18,223.0,0,1
15568.0,758.29,3,461,27-09-2011 14:37,72,153.66666666666666,0,1
15569.0,1375.71,5,666,31-07-2011 10:47,131,133.2,0,1
15570.0,4148.82,12,2063,29-11-2011 15:24,9,171.91666666666666,0,1
15571.0,650.4300000000001,4,264,28-11-2011 10:02,11,66.0,0,1
15572.0,2533.42,7,1213,22-08-2011 10:44,109,173.28571428571428,0,1
15573.0,591.1899999999999,2,355,15-09-2011 12:16,85,177.5,0,1
15574.0,675.64,4,332,16-12-2010 12:48,358,83.0,1,1
15576.0,921.37,1,394,02-11-2011 12:03,37,394.0,0,1
15577.0,258.88,3,89,11-07-2011 17:03,150,29.666666666666668,0,1
15578.0,127.1,1,52,30-06-2011 13:03,161,52.0,1,1
15579.0,327.6,2,117,30-01-2011 12:09,313,58.5,1,1
15581.0,3675.77,13,283,27-04-2011 17:03,225,21.76923076923077,1,1
15582.0,682.9100000000001,3,453,31-08-2011 14:52,99,151.0,0,1
15584.0,720.86,4,313,30-06-2011 16:39,161,78.25,1,1
15585.0,455.3,1,320,16-06-2011 08:38,176,320.0,1,1
15587.0,913.6800000000001,4,312,23-12-2010 09:59,351,78.0,1,1
15589.0,478.53000000000003,3,243,29-03-2011 09:54,255,81.0,1,1
15592.0,388.58,1,354,24-10-2011 08:59,46,354.0,0,1
15593.0,199.8,1,60,30-09-2011 11:46,70,60.0,0,1
15594.0,1771.78,5,983,24-11-2011 08:53,15,196.6,0,1
15596.0,1406.59,5,561,31-08-2011 10:55,100,112.2,0,1
15597.0,324.57,1,279,04-11-2011 13:26,34,279.0,0,1
15598.0,240.68,1,160,17-10-2011 16:04,52,160.0,0,1
15599.0,761.74,2,718,19-05-2011 13:05,203,359.0,1,1
15601.0,6776.56,14,4983,28-11-2011 15:15,10,355.92857142857144,0,1
15602.0,1297.8700000000001,9,1137,31-01-2011 14:13,311,126.33333333333333,1,1
15603.0,48.480000000000004,1,96,22-09-2011 10:04,78,96.0,0,1
15604.0,216.39,1,159,18-10-2011 14:47,51,159.0,0,1
15605.0,1198.23,5,441,23-02-2011 10:46,289,88.2,1,1
15606.0,2920.16,9,892,24-02-2011 09:32,288,99.11111111111111,1,1
15607.0,104.76,1,202,07-01-2011 12:44,336,202.0,1,1
15608.0,1093.68,4,714,11-11-2011 13:20,27,178.5,0,1
15609.0,298.48,1,148,08-06-2011 13:00,183,148.0,1,1
15610.0,112.46000000000001,1,66,19-10-2011 10:36,51,66.0,0,1
15611.0,1591.45,13,504,30-11-2011 12:36,9,38.76923076923077,0,1
15612.0,195.15,2,52,09-10-2011 12:49,61,26.0,0,1
15615.0,10399.74,23,5508,30-06-2011 18:07,161,239.47826086956522,0,1
15618.0,776.851,4,454,26-07-2011 10:13,136,113.5,0,1
15619.0,336.40000000000003,1,136,29-11-2011 08:14,10,136.0,0,1
15620.0,1553.18,3,915,16-12-2010 14:34,357,305.0,1,1
15621.0,1293.03,4,501,28-11-2011 15:16,10,125.25,0,1
15622.0,3709.56,9,1674,28-04-2011 13:36,224,186.0,1,1
15623.0,301.03,1,125,21-07-2011 17:26,140,125.0,0,1
15624.0,588.13,4,357,28-03-2011 13:32,255,89.25,1,1
15625.0,1534.26,4,1188,28-08-2011 10:21,103,297.0,0,1
15626.0,675.8,2,766,26-09-2011 10:03,74,383.0,0,1
15628.0,2870.2400000000002,9,1894,29-03-2011 14:58,254,210.44444444444446,1,1
15630.0,1186.35,2,800,25-10-2011 15:36,44,400.0,0,1
15632.0,3285.31,8,2109,31-03-2011 11:53,253,263.625,1,1
15634.0,243.55,1,99,22-11-2011 16:28,16,99.0,0,1
15636.0,724.76,2,284,11-09-2011 11:17,89,142.0,0,1
15637.0,223.36,1,128,18-10-2011 08:28,52,128.0,0,1
15639.0,425.32,1,323,28-07-2011 14:30,133,323.0,0,1
15640.0,12416.11,15,6572,27-04-2011 11:56,226,438.1333333333333,1,1
15641.0,1887.2,4,1562,26-08-2011 14:04,104,390.5,0,1
15643.0,664.0,3,246,02-03-2011 14:34,281,82.0,1,1
15644.0,803.54,4,550,28-03-2011 15:27,255,137.5,1,1
15645.0,612.01,1,256,21-11-2011 11:55,18,256.0,0,1
15646.0,447.64000000000004,3,394,07-04-2011 09:12,246,131.33333333333334,1,1
15648.0,639.5,2,218,19-05-2011 15:53,203,109.0,1,1
15649.0,816.0,2,192,07-12-2010 10:06,367,96.0,1,1
15651.0,646.3,3,479,24-03-2011 08:56,260,159.66666666666666,1,1
15652.0,337.74,1,208,09-09-2011 14:22,90,208.0,0,1
15653.0,877.4399999999999,2,1200,16-08-2011 09:50,115,600.0,0,1
15654.0,922.53,2,475,30-11-2011 13:08,8,237.5,0,1
15655.0,560.67,1,324,10-04-2011 15:25,242,324.0,1,1
15656.0,748.5,4,343,28-02-2011 15:32,283,85.75,1,1
15657.0,30.0,1,24,17-11-2011 12:19,22,24.0,0,1
15658.0,1024.1000000000001,5,242,26-05-2011 10:09,197,48.4,1,1
15659.0,306.45,1,111,27-10-2011 09:23,43,111.0,0,1
15660.0,1600.86,9,1050,27-07-2011 09:14,135,116.66666666666667,0,1
15661.0,309.8,2,236,26-01-2011 13:56,316,118.0,1,1
15663.0,138.14,1,106,25-08-2011 15:50,105,106.0,0,1
15664.0,386.43,1,157,20-10-2011 10:57,50,157.0,0,1
15665.0,2222.21,2,1654,24-06-2011 14:57,167,827.0,1,1
15667.0,301.32,1,240,31-10-2011 10:56,39,240.0,0,1
15668.0,76.32000000000001,1,72,06-05-2011 10:39,217,72.0,1,1
15669.0,684.34,4,342,30-10-2011 16:03,39,85.5,0,1
15670.0,173.05,1,91,16-02-2011 10:50,296,91.0,1,1
15671.0,2657.13,7,1699,21-11-2011 12:43,18,242.71428571428572,0,1
15673.0,2726.23,4,1451,16-01-2011 16:25,326,362.75,1,1
15674.0,2446.6,5,1275,30-03-2011 09:19,254,255.0,1,1
15675.0,323.69,3,527,19-09-2011 13:48,80,175.66666666666666,0,1
15676.0,3435.76,3,2252,21-11-2011 12:40,18,750.6666666666666,0,1
15677.0,657.23,1,319,21-10-2011 15:36,48,319.0,0,1
15678.0,352.7,1,184,18-10-2011 09:25,52,184.0,0,1
15679.0,781.28,4,1170,15-11-2011 16:19,23,292.5,0,1
15680.0,1333.68,3,952,30-11-2011 13:46,8,317.3333333333333,0,1
15681.0,1426.16,5,816,14-11-2011 16:30,24,163.2,0,1
15683.0,193.75,1,131,14-08-2011 12:56,116,131.0,0,1
15687.0,2993.1,9,1310,23-02-2011 13:45,288,145.55555555555554,1,1
15689.0,254.1,2,84,13-12-2010 09:57,361,42.0,1,1
15690.0,239.76,2,408,31-08-2011 11:40,100,204.0,0,1
15691.0,136.8,1,72,01-04-2011 15:13,251,72.0,1,1
15692.0,191.04,1,138,11-11-2011 14:12,27,138.0,0,1
15694.0,6479.4,14,1677,20-05-2011 11:07,203,119.78571428571429,1,1
15695.0,409.98,2,212,18-03-2011 08:32,266,106.0,1,1
15696.0,2711.11,8,1015,29-03-2011 12:03,255,126.875,1,1
15699.0,309.65,1,113,22-11-2011 08:26,17,113.0,0,1
15700.0,696.68,2,357,20-06-2011 16:53,171,178.5,1,1
15701.0,1529.0,4,912,27-09-2011 10:41,73,228.0,0,1
15703.0,211.5,1,66,20-03-2011 10:51,264,66.0,1,1
15704.0,2293.62,4,1028,22-07-2011 13:35,139,257.0,0,1
15705.0,143.1,1,62,22-05-2011 15:37,200,62.0,1,1
15706.0,1060.56,4,321,25-09-2011 12:45,75,80.25,0,1
15707.0,916.98,4,594,27-10-2011 14:39,42,148.5,0,1
15708.0,3235.25,7,1217,30-10-2011 10:54,40,173.85714285714286,0,1
15709.0,133.25,1,121,01-03-2011 10:38,283,121.0,1,1
15712.0,1072.3600000000001,5,486,30-11-2011 14:09,8,97.2,0,1
15713.0,356.7,2,150,19-07-2011 13:34,142,75.0,0,1
15714.0,330.03000000000003,2,186,28-11-2011 11:26,11,93.0,0,1
15716.0,1101.1100000000001,4,738,27-03-2011 13:10,256,184.5,1,1
15717.0,150.3,1,70,19-04-2011 13:21,233,70.0,1,1
15719.0,5030.07,13,2718,24-05-2011 11:31,199,209.07692307692307,1,1
15720.0,598.73,1,281,15-11-2011 14:48,23,281.0,0,1
15721.0,471.40000000000003,1,388,28-11-2011 12:14,11,388.0,0,1
15722.0,2211.21,5,1023,23-08-2011 11:30,108,204.6,0,1
15723.0,190.7,1,73,10-12-2010 11:12,364,73.0,1,1
15724.0,218.25,2,73,28-02-2011 10:40,284,36.5,1,1
15725.0,415.25,1,221,24-11-2011 14:51,14,221.0,0,1
15727.0,5159.06,7,3063,25-05-2011 15:18,197,437.57142857142856,1,1
15729.0,85.0,1,28,11-05-2011 12:36,212,28.0,1,1
15730.0,1120.88,3,689,17-05-2011 12:43,206,229.66666666666666,1,1
15732.0,294.12,2,215,11-05-2011 14:24,211,107.5,1,1
15733.0,162.3,1,62,02-03-2011 09:05,282,62.0,1,1
15734.0,1339.45,2,346,23-05-2011 14:59,199,173.0,1,1
15737.0,1188.1200000000001,8,597,25-11-2011 11:21,14,74.625,0,1
15738.0,4812.42,16,2982,31-01-2011 12:09,312,186.375,1,1
15739.0,449.12,1,472,04-10-2011 13:42,65,472.0,0,1
15740.0,154.88,1,152,21-10-2011 14:29,48,152.0,0,1
15743.0,775.96,4,214,23-11-2011 17:19,15,53.5,0,1
15744.0,34.8,1,120,23-09-2011 09:52,77,120.0,0,1
15745.0,1094.59,4,421,27-09-2011 10:24,73,105.25,0,1
15746.0,196.88,1,178,28-07-2011 15:21,133,178.0,0,1
15747.0,946.64,3,466,27-11-2011 12:26,12,155.33333333333334,0,1
15748.0,144.36,1,50,30-10-2011 12:51,39,50.0,0,1
15749.0,44534.3,3,18028,18-04-2011 13:20,234,6009.333333333333,1,-1
15750.0,2463.05,8,1783,28-09-2011 13:00,71,222.875,0,1
15752.0,2626.6,7,1960,31-10-2011 11:37,39,280.0,0,1
15753.0,79.2,1,144,08-02-2011 12:41,304,144.0,1,1
15754.0,458.57,3,199,27-09-2011 10:12,73,66.33333333333333,0,1
15755.0,2364.25,6,1427,29-11-2011 14:57,9,237.83333333333334,0,1
15756.0,528.01,4,241,10-07-2011 11:19,152,60.25,0,1
15757.0,714.42,2,491,06-05-2011 11:40,217,245.5,1,1
15758.0,205.25,1,47,15-11-2011 10:48,24,47.0,0,1
15759.0,253.04,3,60,16-12-2010 15:29,357,20.0,1,1
15762.0,583.75,2,251,23-09-2011 15:17,76,125.5,0,1
15763.0,1086.92,2,271,23-09-2011 12:10,77,135.5,0,1
15764.0,3279.97,6,2050,24-08-2011 15:09,106,341.6666666666667,0,1
15766.0,315.06,1,170,06-10-2011 17:03,63,170.0,0,1
15768.0,621.8299999999999,3,244,28-04-2011 09:20,225,81.33333333333333,1,1
15769.0,56252.72,26,29672,30-10-2011 10:44,40,1141.2307692307693,3,-1
15773.0,635.6800000000001,1,311,04-12-2011 12:48,5,311.0,0,1
15774.0,270.8,1,87,02-10-2011 12:04,68,87.0,0,1
15775.0,104.9,1,68,08-04-2011 12:56,244,68.0,1,1
15776.0,241.62,1,138,29-07-2011 13:46,132,138.0,0,1
15777.0,1047.11,4,378,26-01-2011 10:51,317,94.5,1,1
15780.0,475.28000000000003,3,220,17-12-2010 11:43,357,73.33333333333333,1,1
15781.0,345.46,3,180,25-07-2011 12:25,137,60.0,0,1
15782.0,2614.7400000000002,3,864,30-11-2011 10:49,9,288.0,0,1
15783.0,246.3,1,212,29-11-2011 09:50,10,212.0,0,1
15785.0,2328.9700000000003,5,1612,26-05-2011 14:21,196,322.4,1,1
15786.0,4919.0,3,3340,24-10-2011 14:13,45,1113.3333333333333,0,1
15787.0,933.26,3,534,13-11-2011 14:55,25,178.0,0,1
15789.0,351.3,1,438,16-12-2010 14:35,357,438.0,1,1
15790.0,218.75,1,113,29-11-2011 14:53,9,113.0,0,1
15791.0,1612.69,2,731,27-10-2011 10:14,43,365.5,0,1
15793.0,965.61,3,553,31-10-2011 11:32,39,184.33333333333334,0,1
15795.0,610.01,1,581,13-07-2011 10:43,149,581.0,0,1
15796.0,2708.61,8,860,28-09-2011 16:38,71,107.5,0,1
15797.0,2207.4,4,873,24-01-2011 15:47,318,218.25,1,1
15799.0,884.14,3,955,25-09-2011 12:46,75,318.3333333333333,0,1
15800.0,696.89,2,332,24-08-2011 14:23,106,166.0,0,1
15801.0,1063.95,3,570,24-10-2011 13:52,45,190.0,0,1
15802.0,451.42,1,1,20-07-2011 11:38,142,1.0,0,1
15803.0,415.82000000000005,1,290,19-10-2011 14:56,50,290.0,0,1
15804.0,4206.39,13,2565,31-07-2011 13:37,130,197.30769230769232,0,1
15805.0,5488.18,17,3367,26-05-2011 09:45,197,198.05882352941177,1,1
15806.0,784.58,3,602,24-10-2011 14:35,45,200.66666666666666,0,1
15807.0,903.9,3,430,23-09-2011 14:43,76,143.33333333333334,0,1
15808.0,3651.27,4,1305,13-12-2010 15:37,360,326.25,1,1
15809.0,515.77,5,301,28-03-2011 15:47,255,60.2,1,1
15810.0,1391.98,4,861,22-09-2011 09:38,78,215.25,0,1
15811.0,2218.62,6,1071,26-08-2011 09:37,105,178.5,0,1
15812.0,1801.14,5,922,30-03-2011 14:39,253,184.4,1,1
15813.0,1303.9099999999999,2,603,16-05-2011 08:13,207,301.5,1,1
15814.0,1945.33,4,1271,23-11-2011 08:17,16,317.75,0,1
15815.0,2100.6,5,1856,25-03-2011 08:43,259,371.2,1,1
15819.0,1905.45,4,1357,31-07-2011 15:22,130,339.25,0,1
15820.0,206.98,1,128,24-01-2011 12:00,319,128.0,1,1
15821.0,570.96,2,202,26-10-2011 15:48,43,101.0,0,1
15822.0,885.47,2,375,15-12-2010 13:38,358,187.5,1,1
15823.0,15.0,1,1,02-12-2010 15:08,371,1.0,1,1
15825.0,532.94,1,220,20-06-2011 13:27,171,220.0,1,1
15826.0,1654.31,3,963,14-10-2011 16:05,55,321.0,0,1
15827.0,1836.0900000000001,14,882,27-09-2011 15:35,72,63.0,0,1
15829.0,636.14,2,996,22-07-2011 10:23,140,498.0,0,1
15830.0,576.0,1,415,02-11-2011 10:40,37,415.0,0,1
15831.0,794.64,3,1092,19-01-2011 14:52,323,364.0,1,1
15832.0,836.79,1,465,30-03-2011 15:29,253,465.0,1,1
15834.0,2225.15,4,961,30-09-2011 14:41,69,240.25,0,1
15835.0,954.09,4,439,26-10-2011 15:47,43,109.75,0,1
15836.0,137.37,1,26,20-10-2011 17:13,49,26.0,0,1
15837.0,391.98,1,189,06-10-2011 09:01,64,189.0,0,1
15838.0,33643.08,19,18368,28-11-2011 14:00,10,966.7368421052631,0,-1
15839.0,1048.49,3,675,20-09-2011 12:12,80,225.0,0,1
15840.0,355.56,2,396,20-06-2011 11:42,172,198.0,1,1
15841.0,1224.06,4,942,28-09-2011 12:15,72,235.5,0,1
15843.0,118.95000000000002,1,27,09-02-2011 10:19,303,27.0,1,1
15844.0,130.73999999999998,1,134,24-10-2011 15:19,45,134.0,0,1
15845.0,3711.77,8,1926,25-02-2011 10:39,287,240.75,1,1
15847.0,389.27,2,449,24-02-2011 16:46,287,224.5,1,1
15850.0,234.88,2,298,24-06-2011 14:16,167,149.0,1,1
15852.0,160.71,2,48,26-05-2011 13:26,196,24.0,1,1
15853.0,110.8,1,135,19-10-2011 10:38,51,135.0,0,1
15854.0,2969.12,12,926,22-07-2011 13:17,139,77.16666666666667,0,1
15855.0,712.24,5,470,26-07-2011 10:20,136,94.0,0,1
15856.0,16143.64,27,10866,31-08-2011 17:16,99,402.44444444444446,0,-1
15857.0,297.0,1,308,21-11-2011 12:18,18,308.0,0,1
15858.0,1427.57,5,1163,24-11-2011 12:48,15,232.6,0,1
15860.0,965.16,8,437,30-10-2011 11:25,40,54.625,0,1
15861.0,3146.92,8,2528,28-07-2011 11:29,134,316.0,0,1
15862.0,832.88,4,585,19-08-2011 16:34,111,146.25,0,1
15863.0,68.84,2,19,31-05-2011 11:36,192,9.5,1,1
15864.0,1936.3200000000002,6,1192,27-01-2011 16:43,315,198.66666666666666,1,1
15865.0,895.13,3,368,30-10-2011 12:43,40,122.66666666666667,0,1
15866.0,211.89,1,124,30-08-2011 14:09,100,124.0,0,1
15867.0,3810.14,15,2052,30-09-2011 15:04,69,136.8,0,1
15869.0,149.64,2,175,07-03-2011 17:23,276,87.5,1,1
15870.0,351.44,1,333,07-11-2011 10:58,32,333.0,0,1
15872.0,316.25,2,187,25-11-2011 11:55,14,93.5,0,1
15874.0,4405.88,7,2534,28-03-2011 14:23,255,362.0,1,1
15877.0,490.33,2,368,22-11-2011 11:18,17,184.0,0,1
15880.0,329.03000000000003,1,202,05-12-2010 13:00,368,202.0,1,1
15881.0,501.39000000000004,5,260,31-01-2011 16:59,311,52.0,1,1
15882.0,516.36,4,276,25-05-2011 11:35,198,69.0,1,1
15883.0,396.48,2,223,07-12-2011 17:05,1,111.5,0,1
15885.0,379.35,3,111,08-09-2011 10:43,92,37.0,0,1
15886.0,181.09,1,147,10-10-2011 14:25,59,147.0,0,1
15888.0,168.31,1,76,20-09-2011 12:30,80,76.0,0,1
15889.0,420.07,2,206,06-07-2011 11:10,156,103.0,0,1
15891.0,511.68,1,418,27-04-2011 12:35,226,418.0,1,1
15894.0,258.25,2,164,31-03-2011 13:50,252,82.0,1,1
15895.0,179.17,1,94,13-07-2011 10:27,149,94.0,0,1
15897.0,208.59,2,223,29-05-2011 13:50,193,111.5,1,1
15898.0,1383.83,5,567,27-04-2011 10:03,226,113.4,1,1
15899.0,56.25,1,39,06-12-2010 10:36,368,39.0,1,1
15900.0,337.28,1,216,16-11-2011 12:19,23,216.0,0,1
15901.0,351.73,3,379,23-11-2011 12:43,16,126.33333333333333,0,1
15903.0,5126.76,7,2410,30-11-2011 08:08,9,344.2857142857143,0,1
15904.0,164.68,1,84,01-12-2011 14:50,7,84.0,0,1
15906.0,1567.69,7,544,29-03-2011 13:32,254,77.71428571428571,1,1
15907.0,882.72,3,478,16-06-2011 12:45,176,159.33333333333334,1,1
15909.0,191.94,1,98,19-06-2011 10:38,173,98.0,1,1
15910.0,1228.88,8,1013,27-01-2011 11:55,316,126.625,1,1
15912.0,264.62,2,185,20-04-2011 17:10,232,92.5,1,1
15916.0,1502.8600000000001,8,752,23-11-2011 13:46,15,94.0,0,1
15917.0,123.1,1,42,06-04-2011 10:40,247,42.0,1,1
15918.0,334.23,2,153,13-03-2011 15:55,270,76.5,1,1
15919.0,525.69,2,385,20-11-2011 11:28,19,192.5,0,1
15920.0,167.5,4,99,08-07-2011 15:31,153,24.75,0,1
15921.0,323.03000000000003,1,162,20-06-2011 11:03,172,162.0,1,1
15922.0,369.5,1,138,01-12-2010 13:51,372,138.0,1,1
15923.0,127.08,1,122,02-12-2010 12:16,372,122.0,1,1
15925.0,207.15,1,93,29-05-2011 15:35,193,93.0,1,1
15930.0,426.63,1,139,03-10-2011 14:52,66,139.0,0,1
15932.0,2495.87,8,2325,27-06-2011 15:28,164,290.625,0,1
15933.0,1107.46,3,885,29-09-2011 16:42,70,295.0,0,1
15935.0,416.86,2,115,14-04-2011 13:27,238,57.5,1,1
15937.0,145.35,1,73,06-10-2011 15:48,63,73.0,0,1
15938.0,404.58,5,240,22-05-2011 15:03,200,48.0,1,1
15939.0,6115.01,15,4728,28-07-2011 15:04,133,315.2,0,1
15940.0,35.8,1,4,01-02-2011 16:18,310,4.0,1,1
15942.0,337.44,1,232,29-07-2011 09:01,133,232.0,0,1
15944.0,325.1,1,50,08-03-2011 10:33,276,50.0,1,1
15945.0,181.0,1,52,09-12-2010 13:14,364,52.0,1,1
15947.0,1708.24,1,898,18-09-2011 10:46,82,898.0,0,1
15948.0,955.24,2,567,27-10-2011 08:35,43,283.5,0,1
15949.0,364.72,2,284,29-09-2011 17:34,70,142.0,0,1
15950.0,1744.71,4,719,25-08-2011 14:13,105,179.75,0,1
15951.0,708.22,2,313,27-02-2011 11:57,285,156.5,1,1
15952.0,781.91,4,391,28-04-2011 12:55,224,97.75,1,1
15953.0,1657.28,8,891,24-11-2011 15:32,14,111.375,0,1
15955.0,4416.26,14,2135,29-09-2011 14:12,70,152.5,0,1
15957.0,428.89,1,211,08-11-2011 12:14,31,211.0,0,1
15958.0,104.35,1,33,26-09-2011 13:41,73,33.0,0,1
15963.0,470.76,2,298,25-10-2011 13:05,44,149.0,0,1
15965.0,808.87,4,434,22-11-2011 16:44,16,108.5,0,1
